name,shop,amenity,latitude,longitude
Biedronka,supermarket,,54.3596422177631,18.58416278256707
Carrefour Market,supermarket,,54.35719328443173,18.61942628853548
Żabka,convenience,,54.35427896288972,18.599543499319896
Żabka,convenience,,54.3554394830703,18.613089415329256
Żabka,convenience,,54.349442266501505,18.60853601642849
Delikatesy Fart,supermarket,,54.349807219860004,18.6239854889588
Merkus,supermarket,,54.344305074626746,18.621927168997125
Merkus,supermarket,,54.34148998144804,18.629807090406526
Biedronka,supermarket,,54.34082837541597,18.61925201519835
,mall,,54.3364222765732,18.612533982316094
,mall,,54.33664639822959,18.61206698909736
Biedronka,supermarket,,54.35151375925803,18.586319817175422
Lidl,supermarket,,54.3565008475098,18.588493133207198
,mall,,54.346492019047226,18.601960510205117
Kami,convenience,,54.379802586685024,18.558686716315826
Żabka,convenience,,54.37714822455551,18.525786673160628
Carrefour Express,convenience,,54.35507834052438,18.492708833943098
Designer Outlet Gdańsk,mall,,54.319546623321195,18.552166669313003
Biedronka,supermarket,,54.31905907470798,18.582430833997236
Merkus,supermarket,,54.32378453493473,18.635717609465377
abc,convenience,,54.34271583541825,18.676995872567602
abc,convenience,,54.355483631027724,18.769522271775166
Lewiatan,convenience,,54.35605224379279,18.76441556955864
abc,convenience,,54.36029731168075,18.72281003157698
Matarnia Park Handlowy,mall,,54.37241869032317,18.519828160836166
Biedronka,supermarket,,54.31028983204873,18.58783076388642
Lidl,supermarket,,54.326042577655684,18.613555744048632
,mall,,54.328201042527795,18.61131187244676
,mall,,54.32784164123177,18.614780370237472
Carrefour Market,supermarket,,54.32969396470744,18.60038545476706
Lewiatan,convenience,,54.3340845094679,18.655759989286196
Biedronka,supermarket,,54.33203219742898,18.58403660976671
Lidl,supermarket,,54.335511368743674,18.596776509030438
Netto,supermarket,,54.33616752832637,18.597372610570517
Biedronka,supermarket,,54.32559270860911,18.548838933382637
Piekarnia Spółdzielnia Kolbudy,convenience,,54.32646225,18.6240083
Netto,supermarket,,54.35839979632327,18.583158322259166
Biedronka,supermarket,,54.430683488783366,18.479835013028516
Lidl,supermarket,,54.390678781557696,18.591635041899806
Galeria Chełm,mall,,54.33651485563534,18.62061172171318
Lidl,supermarket,,54.37729616343768,18.616565997046756
,mall,,54.350897548076865,18.555926533667588
,mall,,54.41485619305967,18.47811367871436
Biedronka,supermarket,,54.376743380833275,18.510309122625703
Biedronka,supermarket,,54.41081327984323,18.484826229532388
Żabka,convenience,,54.41486339676126,18.58613101252731
Targowisko w Oliwie,,marketplace,54.40836727435047,18.55966855848829
Delfin,convenience,,54.424987711863,18.476494221256385
Żabka,convenience,,54.379240866130594,18.63301091387886
AT Outlet,convenience,,54.38342444785245,18.618963574264534
Watis,convenience,,54.340618448072505,18.641742867439635
Gildia,mall,,54.3903495240825,18.612336885558253
POLOmarket,supermarket,,54.41850111169415,18.4783512254733
Giełda kwiatowa,,marketplace,54.349841129051434,18.70829817379549
,convenience,,54.41223335,18.451189750000005
Lidl,supermarket,,54.33240329974729,18.636578658681657
Czerwona Torebka,mall,,54.42552405423543,18.473160905823814
Lidl,supermarket,,54.37568172776251,18.524298388687505
Lidl,supermarket,,54.424422855440355,18.477119066173493
Biedronka,supermarket,,54.353356904987834,18.49684788881103
Netto,supermarket,,54.350542426565355,18.51325031306245
Lidl,supermarket,,54.34717386837342,18.670165522656795
,mall,,54.33129205062415,18.56536321777593
Iza,convenience,,54.36389283506872,18.596960705812787
Biedronka,supermarket,,54.36584826507843,18.56267949039604
Biedronka,supermarket,,54.34107946526072,18.659950625869595
Biedronka,supermarket,,54.40219231967296,18.632209222551687
U Jana,convenience,,54.345738966583596,18.477292939882926
Biedronka,supermarket,,54.33731667475549,18.5711848497563
,mall,,54.415003000000006,18.474233499999993
,mall,,54.41451824044601,18.474187118719875
Centrum Handlowe Auchan Gdańsk,mall,,54.35177769856321,18.52513088706221
,mall,,54.33758978515443,18.61305708935517
,mall,,54.37220980179305,18.51942996498006
,mall,,54.432604331263505,18.480148728485783
ALDI,supermarket,,54.337233133981776,18.569225666256063
Galeria Metropolia,mall,,54.382790487651846,18.605486960901306
Biedronka,supermarket,,54.355884618958065,18.617188844908988
Stokrotka,supermarket,,54.3284600614176,18.583071052018617
Rynek Elbląska,,marketplace,54.34801416982534,18.67261078449394
Centrum Kartuska,mall,,54.34676200655469,18.602563929489346
Delikatesik Raduński Młyn,convenience,,54.327574,18.63253755
,convenience,,54.32601441828751,18.639273989350432
,mall,,54.34848041631317,18.6441669794108
,mall,,54.34930470281274,18.644318818479118
Forum Gdańsk,mall,,54.349395712352134,18.64336503535237
,mall,,54.34982202947409,18.644627206888995
,mall,,54.34893592532297,18.64416677688954
,mall,,54.34912694978677,18.644196550310763
,mall,,54.35055069392943,18.64388644937134
,mall,,54.34958547795925,18.644540965984117
,mall,,54.35023420949955,18.64297274081676
Lidl,supermarket,,54.35300271106924,18.50081903438712
Gdański Bazar Natury,,marketplace,54.382249017566764,18.591758911799204
,mall,,54.41552565000002,18.4742875
,mall,,54.41473624192114,18.47165118281348
Lidl,supermarket,,54.34528710254783,18.60053732296144
Lidl,supermarket,,54.33984255181164,18.616874990587387
Lidl,supermarket,,54.402137204115235,18.585305747575102
Lidl,supermarket,,54.36341863285297,18.717578163579706
Lidl,supermarket,,54.3000709592175,18.60734038592131
Bingo,mall,,54.42269648321957,18.47251147352117
Aldi,supermarket,,54.41663524970161,18.477069107383457
Biedronka,supermarket,,54.34205654802514,18.54985142647134
Netto,supermarket,,54.40327177186257,18.59876003432191
,mall,,54.423096270330596,18.478411491623824
,mall,,54.41380375547745,18.475217598729003
,,marketplace,54.41074104550015,18.572241566329392
Aldi,supermarket,,54.32236410448559,18.555103282388043
Biedronka,supermarket,,54.347769717565555,18.53399018767722
Aldi,supermarket,,54.351500916858136,18.49981088283841
,,marketplace,54.35064042927798,18.646703216007722
Kaufland,supermarket,,54.3313786906371,18.594125730239472
