name,shop,amenity,latitude,longitude
Biedronka,supermarket,,51.78509587353328,19.453266732371148
Biedronka,supermarket,,51.74588302028812,19.565935199020586
Netto,supermarket,,51.74233286593501,19.56107900534246
,convenience,,51.74094858765049,19.564894574902677
Żabka,convenience,,51.74140042603109,19.562376178228927
,convenience,,51.74726983569967,19.499986817871356
Biedronka,supermarket,,51.71665782051189,19.474399633190018
,supermarket,,51.714867023413035,19.47682300464141
Żabka,convenience,,51.72270424830915,19.433747573113177
Biedronka,supermarket,,51.77892559388537,19.49065557482689
Amic,convenience,fuel,51.80015686041738,19.4676957934654
Biedronka,supermarket,,51.729721564926514,19.50514372183577
Zielony ryneczek Kajtusia,convenience,,51.717872432944276,19.487127453460165
Carrefour Market,supermarket,,51.72068662008679,19.49318013411468
Lidl,supermarket,,51.77743506831619,19.471826021224377
